"name","Deciduous woodland","Coniferous woodland","Arable","Improved grassland","Neutral grassland","Calacareous grassland","Acid grassland","Fen","Heather","Heather grassland","Bog","Inland rock","Saltwater","Freshwater","Supralittoral rock","Supralittoral sediment","Littoral rock","Littoral sediment","Saltmarsh","Urban","Suburban","total_ceh","surface_water_area","foreshore_area","tidal_water_area","original_bua_area","200m_buff_area","class","population_counts","long","lat","imdd_weight_av","country","lc_lu_total","Littoral sediment_1","Saltwater_1","Freshwater_1","total_cover","green","blue","grey","bgg_check","perc_green","perc_blue","perc_grey"
"Thornaby-on-Tees",1384894.517,0,891097.4239,498928.9957,121302.5126,0,0,152.2208965,0,2351.756135,0,0,0,15295.81851,0,0,0,0,0,3280524.163,5039808.428,11234355.8357415,550653,17948,23153,6840728,11827035,"inland",23350,54.55236136,-1.291250277,2.751600069,"england",11826109.8357415,17948,23153,565948.81851,11826109.8357415,2898575.205335,607202.0394065,8320332.591,11826109.8357415,24.5099635095116,5.13441907643528,70.3556174140532
"Thundersley and South Benfleet",3122729.606,9908.662623,1219547.735,3734450.657,100.0031086,409907.5423,0,57734.7912,0,0,0,0,0,5019.925863,0,1414.588449,0,0,208605.1325,2113775.836,10358841.87,21242036.3500436,66837,2202,397,12868283,21311572,"inland",49885,51.56350304,0.572302949,7.950399245,"england",21311472.3500436,2202,397,71856.925863,21311472.3500436,8496644.2060316,342210.438012,12472617.706,21311472.3500436,39.8688746909325,1.60575690121804,58.5253684078495
"Tilbury",0,0,511016.7775,339921.7107,0,0,0,358320.5083,0,0,0,0,0,22.55816523,0,0,0,0,0,2046313.508,266181.207,3521776.26966523,54825,0,0,6574029,3576674,"estuarine",14185,51.46213708,0.360986946,2.041106018,"england",3576601.26966523,0,0,54847.55816523,3576601.26966523,850938.4882,413168.06646523,2312494.715,3576601.26966523,23.7918186580426,11.5519744951582,64.6562068467993
"Tipton",471382.2178,2689.248712,201563.3803,761489.4906,18699.03804,0,0,655.0838784,0,0,0,0,0,66230.76127,0,0,0,0,0,5968021.387,5537130.9,13027861.5076004,274426,0,0,9787175,13302687,"inland",47200,52.5381231,-2.055079935,2.628873667,"england",13302287.5076004,0,0,340656.76127,13302287.5076004,1455823.375452,341311.8451484,11505152.287,13302287.5076004,10.9441580977723,2.56581317275986,86.4900287294679
"Tonbridge",2100011.144,123718.7302,1664672.809,3552854.989,0,1172.480058,132.7365914,0,0,4471.866764,0,0,0,46254.8471,0,0,0,0,0,1984771.815,6500029.238,15978090.6557134,280461,0,0,9756059,16258552,"inland",36125,51.19583882,0.282241026,7.256946068,"england",16258551.6557134,0,0,326715.8471,16258551.6557134,7447034.7556134,326715.8471,8484801.053,16258551.6557134,45.8038016750185,2.0095015473607,52.1866967776208
"Torquay",1900106.982,76836.2075,554074.2071,1699375.536,1300.665665,965750.0888,0,5691.715372,94468.0883,10279.35698,0,9469.948883,0,40.98804857,282389.9457,0,146884.5174,102968.6615,18302.42409,1759308.793,11106097.58,18733345.7063386,32427,19860,1042282,12409446,19849963,"coastal",52035,50.48844262,-3.532024795,3.683364618,"england",19827914.7063386,122828.6615,1042282,32467.98804857,19827914.7063386,5311661.081228,1650847.25211057,12865406.373,19827914.7063386,26.7888033607991,8.32587428663302,64.8853223525679
"Totton",816896.2783,139241.7283,66554.41733,2174601.298,11282.37441,0,772.4355108,31128.48176,334211.2451,0,0,0,0,0,0,0,0,8619.574472,507607.0901,2478044.971,5347616.545,11916576.4392828,214755,26561,14513,7693402,12223606,"inland",28090,50.92034369,-1.506404023,6.235912768,"england",12172405.4392828,35180.574472,14513,214755,12172405.4392828,3543559.7769508,803184.146332,7825661.516,12172405.4392828,29.1114175799224,6.59840119800778,64.2901812220698
"Tower Hamlets",311676.2305,1749.945084,67433.8424,704918.5484,0,0,0,11044.99435,0,0,0,0,0,186139.749,0,0,0,0,8102.61448,20564705.09,870847.1859,22726618.200114,791754,363868,2358360,19018980,26240600,"inland",310300,51.51842401,-0.037542644,3.898609768,"england",26240600.200114,363868,2358360,977893.749,26240600.200114,1085778.566384,3719269.35783,21435552.2759,26240600.200114,4.13778098863487,14.1737206064892,81.6884984048759
"Trowbridge",407223.0419,9855.140671,2091663.631,3203111.08,0,12067.40381,0,0,928.2389492,0,0,14839.25902,0,10260.67181,0,0,0,0,0,651193.657,9387495.543,15788637.6671602,107188,0,0,10814819,15895825,"inland",43750,51.32523988,-2.199337324,6.447969679,"england",15895825.6671602,0,0,117448.67181,15895825.6671602,5739687.7953502,117448.67181,10038689.2,15895825.6671602,36.108145091249,0.738864870999697,63.1529900377513
"Truro",1417696.044,8296.784052,905268.6195,2811413.274,0,214695.8955,0,18012.80862,34419.96836,4706.022532,0,50481.05763,0,4198.311692,14503.49086,4198.513457,25441.55119,198048.5537,91215.97078,1138932.581,6068732.983,13010262.429873,27979,22269,9312,7437254,13069823,"inland",23060,50.26356713,-5.052426675,5.672230998,"england",13069822.429873,220317.5537,9312,32177.311692,13069822.429873,5446977.665574,415179.200299,7207665.564,13069822.429873,41.6759882913492,3.17662464449438,55.1473870641564
"Tynemouth",749348.8201,0,828416.2451,524214.1277,41798.418524,0,0,2813.257583,0,5804.48705,0,0,261.8522429,2104.91715493,0,42853.876909,110725.0247,279432.8453,0,8990330.322,9337038.861,20915143.0553638,80420,220505,1391852,16468901,22564747,"coastal",60605,55.01420381,-1.46567548,4.878240131,"england",22607920.0553638,499937.8453,1392113.8522429,82524.91715493,22607920.0553638,2149582.098474,2130968.77388983,18327369.183,22607920.0553638,9.50809315147062,9.42576216065594,81.0661446878734
"Urmston",317667.7859,0,245791.0444,5445.079237,4064648.612,0,0,0,0,0,37818.14851,0,0,64032.3294,0,0,0,0,0,1863452.327,6984970.302,13583825.628447,368253,0,0,8876324,13952079,"inland",41740,53.45195089,-2.368552957,6.868756676,"england",13952078.628447,0,0,432285.3294,13952078.628447,4633552.521537,470103.47791,8848422.629,13952078.628447,33.2104817133815,3.36941534253901,63.4201029440795
"Wakefield",2471117.931,0,4847198.974,6873777.75,0,13248.44985,3802.929348,33472.72143,3536.769138,287235.9249,0,0,0,260034.1072,0,0,0,0,0,7032080.049,19508242.59,41333748.195866,837279,0,0,28476326,42171027,"inland",97870,53.68399521,-1.504513716,4.972026448,"england",42171027.195866,0,0,1097313.1072,42171027.195866,14499918.728236,1130785.82863,26540322.639,42171027.195866,34.3836033703666,2.68142823123087,62.9349683984025
"Wallasey",369211.2195,0,176602.4648,3419196.319,1345686.734,0,0,0,0,0,600.3988141,0,0,5577.642839,0,979377.2543,0,2428737.875,214478.6217,7340277.694,8865840.959,25145587.1829531,728633,42835,5602,16830087,25922657,"coastal",85610,53.41717182,-3.057094425,3.299567227,"england",25922657.1829531,2471572.875,5602,734210.642839,25922657.1829531,5310696.7373,4405841.7926531,16206118.653,25922657.1829531,20.4866989514962,16.9961040704979,62.517196978006
"Wallsend",1066036.221,0,779723.6095,846695.0911,30285.14616,0,0,3003.579503,0,9475.661392,0,0,0,855.2343152,0,0,100.0771525,412.312305,0,4990815.035,6729586.855,14456988.8224277,47774,6897,5734,11356915,14517394,"inland",45355,55.00124984,-1.518672403,3.674397985,"england",14517393.8224277,7309.312305,5734,48629.2343152,14517393.8224277,2732215.729152,64776.2032757,11720401.89,14517393.8224277,18.8202907668664,0.446197189853927,80.7335120432796
"Walsall",1279891.776,6317.0871,449516.0969,2647894.881,34646.05323,0,0,124.7139882,1000.79793,0,0,0,0,80927.54737,0,0,0,0,0,6555890.205,9395698.14,20451907.2985182,191325,0,0,14544094,20643232,"inland",70775,52.57836437,-1.974550329,3.674181377,"england",20643232.2985182,0,0,272252.54737,20643232.2985182,4419266.69216,272377.2613582,15951588.345,20643232.2985182,21.4078232916907,1.31945064328783,77.2727260650215
"Waltham Forest",2927077.088,12264.89061,300866.8053,3804997.898,1187.667068,1100.361283,0,29194.80937,400.1327317,1400.461059,0,0,0,293936.7224,0,0,0,0,0,21112563.75,8334783.886,36819774.4718217,1362183,0,0,29266552,38181957,"inland",278400,51.58082736,-0.014054537,4.143090134,"england",38181957.4718217,0,0,1656119.7224,38181957.4718217,7049295.3040517,1685314.53177,29447347.636,38181957.4718217,18.462372729984,4.41390290954507,77.1237243604709
"Wandsworth",1953644.251,57512.51999,21188.88993,3072285.831,0,0,0,36820.45029,0,12924.36564,0,0,0,120843.3292,0,0,0,0,0,25764360,6195998.934,37235578.57105,171730,431767,1151268,29373173,38995369,"inland",327500,51.45115687,-0.17728658,6.118235403,"england",38990343.57105,431767,1151268,292573.3292,38990343.57105,5117555.85756,1912428.77949,31960358.934,38990343.57105,13.1251879025753,4.90487798858475,81.96993410884
"Warrington",4485134.097,0,5614964.138,951171.75,13158825.25,100.0756949,0,8792.805092,0,0,91177.83269,0,0,191468.1943,0,0,0,6225.603847,27553.42782,13506014.95,31798480.75,69839908.8744439,1368297,36958,304402,48167852,71549666,"inland",174970,53.38953051,-2.584347897,6.251220163,"england",71549565.8744439,43183.603847,304402,1559765.1943,71549565.8744439,24210195.3106949,2034874.863749,45304495.7,71549565.8744439,33.8369562621516,2.8440072820565,63.3190364557919
"Warwick",762895.7987,45922.30819,2365716.99,1752409.398,1717335.976,0,0,2052.036058,0,0,0,0,0,156366.4364,0,0,0,0,0,3603698.307,7503337.32,17909734.570348,334101,0,0,11366949,18243835,"inland",36680,52.27823525,-1.582574313,8.065173689,"england",18243835.570348,0,0,490467.4364,18243835.570348,6644280.47089,492519.472458,11107035.627,18243835.570348,36.4193178855934,2.69964871454169,60.8810333998649
"Washington",4178863.514,0,2564666.732,1205229.695,61612.90622,0,0,8191.681568,0,8810.601921,0,0,2.524850901,5680.551799,0,0,200.1542355,0,0,3501099.598,13954816.5,25489174.4595944,133216,44330,105267,16624120,25772089,"inland",51320,54.90483718,-1.516256045,5.079865609,"england",25771987.4595944,44330,105269.524850901,138896.551799,25771987.4595944,8019183.449141,296887.912453401,17455916.098,25771987.4595944,31.1158906999841,1.15197911266589,67.73213018735
"Waterlooville",1075979.161,123294.1678,1155896.313,1918044.51,12172.56354,0,0,11087.07707,210844.9693,0,0,0,0,22930.63739,0,0,0,0,0,1238895.686,7509938.679,13279083.7641,41997,0,0,8937984,13321281,"inland",34775,50.87904541,-1.032827551,6.887307921,"england",13321080.7641,0,0,64927.63739,13321080.7641,4496231.68464,76014.71446,8748834.365,13321080.7641,33.7527544818829,0.570634739073558,65.6766107790436
"Watford (Watford)",3408155.185,34066.96709,874992.3268,5497023.877,150.0728413,400.1985979,0,1200.583118,20631.99603,5428.477118,0,0,0,69473.2873,0,0,0,0,0,5244339.501,18932058.34,34087920.8118952,420510,0,0,24490277,34508431,"inland",131325,51.64787065,-0.406346504,6.810866255,"england",34508430.8118952,0,0,489983.2873,34508430.8118952,9840849.1004772,491183.870418,24176397.841,34508430.8118952,28.5172314966145,1.4233735318057,70.0593949715798
"Wath upon Dearne",1186816.947,1294.227857,1874217.109,1689321.57,12803.41259,1401.051448,0,85889.20414,277.0068347,135157.6453,0,0,0,194288.4977,0,0,0,0,0,1832778.935,4336582.823,11350828.4298697,729225,0,0,6721923,12080054,"inland",16960,53.50150024,-1.339382184,3.884338438,"england",12080053.4298697,0,0,923513.4977,12080053.4298697,4901288.9700297,1009402.70184,6169361.758,12080053.4298697,40.5734047327187,8.35594567275757,51.0706495945237
"Wellingborough",601411.1671,11380.32869,4726337.159,2098977.145,781590.443,0,0,11641.81432,0,0,0,0,0,251054.4493,0,0,0,0,0,3910775.473,9808776.433,22201944.41241,207937,0,0,15620693,22409882,"inland",54425,52.30508986,-0.701363272,4.42534857,"england",22409881.41241,0,0,458991.4493,22409881.41241,8219696.24279,470633.26362,13719551.906,22409881.41241,36.6788921883279,2.10011492233679,61.2209928893353
"Welwyn Garden City",2155051.003,28212.64738,1162693.428,3651907.602,0,0,0,100.0418921,0,0,0,0,0,22449.67279,0,0,0,0,0,1769310.75,10792131.71,19581856.8550621,136252,0,0,12927882,19718109,"inland",51505,51.8024396,-0.193601952,6.92446721,"england",19718108.8550621,0,0,158701.67279,19718108.8550621,6997864.68038,158801.7146821,12561442.46,19718108.8550621,35.4895326515224,0.805359762690081,63.7051075857875
"West Bridgford",339971.4963,1801.288844,818265.7311,1272947.911,200.1432516,0,0,1685.599143,0,4462.216206,0,250.8658158,0,26117.85218,0,0,0,0,0,1607331.648,7555392.425,11628427.1768404,248287,0,0,8405995,11876714,"inland",36490,52.92611558,-1.126020524,9.123069428,"england",11876714.1768404,0,0,274404.85218,11876714.1768404,2437899.6525174,276090.451323,9162724.073,11876714.1768404,20.5267182169906,2.32463665633527,77.1486451266741
"West Bromwich",1928191.471,11569.86599,619315.159,3540815.047,45784.13056,0,0,3768.495815,3149.910945,0,0,0,0,186392.6276,0,0,0,0,0,11201628.39,13610190.82,31150805.91791,463791,0,0,22389724,31614597,"inland",103110,52.5300011,-1.989397106,2.656529813,"england",31614596.91791,0,0,650183.6276,31614596.91791,6148825.584495,653952.123415,24811819.21,31614596.91791,19.4493246283068,2.06851324125069,78.4821621304425
"West Molesey",1296135.064,0,125579.7236,3643803.218,1000.463587,100.0470242,0,11420.68708,10358.42447,1500.695805,0,0,0,124716.0909,0,0,0,0,0,4378000.578,7561513.108,17154128.1004662,915796,0,0,11310326,18133803,"inland",47150,51.38034632,-0.338144531,9.233243852,"england",18069924.1004662,0,0,1040512.0909,18069924.1004662,5078477.6364862,1051932.77798,11939513.686,18069924.1004662,28.1045875358999,5.82145653812049,66.0739559259796
"Weston-super-Mare",1586365.46,32822.58651,137790.5043,4817889.502,17176.64458,28502.41554,0,219102.5087,63079.37103,0,0,7004.820838,0,14284.65784,0,5826.188268,200.1360629,759328.8094,75418.98903,10054964.7,9181312.261,27001069.5550989,262037,17577,20411,18733563,27301094,"coastal",84605,51.34429977,-2.958049014,4.872318602,"england",27301094.5550989,776905.8094,20411,276321.65784,27301094.5550989,6690631.304798,1374186.2893009,19236276.961,27301094.5550989,24.5068244106294,5.03344760235721,70.4597279870134
"Weymouth",779784.5712,11351.69399,1662149.605,7482498.787,22265.09151,426155.4497,369.1965768,505703.288,80650.07579,0,0,24976.97823,746.3800941,22641.29082,200.1546034,0,0,481866.808,401391.6535,4997996.338,10073987.11,26974734.4720143,324078,94790,1483845,15416263,28878797,"coastal",55535,50.63243086,-2.457155934,5.928700031,"england",28877447.4720143,576656.808,1484591.3800941,346719.29082,28877447.4720143,10490201.4489968,3315262.5750175,15071983.448,28877447.4720143,36.3266229093242,11.4804557370605,52.1929213536153
"Whitehaven",1028189.05,898.9473851,955169.7099,2733625.919,13455.84153,0,1200.649445,175352.1616,0,9605.283844,0,0,0,466.2265256,0,77429.84628,273518.4497,1412.462012,358.0880739,1419126.495,5997245.766,12687054.8962956,123479,3828,146384,7423401,12961127,"coastal",22945,54.53949603,-3.575727125,4.32115833,"england",12960745.8962956,5240.462012,146384,123945.2265256,12960745.8962956,4742145.4011041,802228.2341915,7416372.261,12960745.8962956,36.5885222891337,6.18967643228613,57.2218012785802
"Whitley Bay",209088.1868,0,1217384.426,353462.4268,0,0,0,0,0,2702.084908,0,0,0,0,0,0,49573.53935,303811.2408,0,3448538.029,5086065.043,10670624.976658,21711,84958,253708,7307490,11074174,"coastal",36880,55.04638792,-1.467212961,8.282243934,"england",11031001.976658,388769.2408,253708,21711,11031001.976658,1782637.124508,713761.78015,8534603.072,11031001.976658,16.1602466238346,6.47050722736108,77.3692461488044
"Whitstable",493256.7628,2299.301419,1867716.859,2539572.973,0,259951.8914,0,33279.64747,0,0,0,0,6984.911082,1599.514715,0,46872.18756,0,3798.902581,211060.4871,3216933.148,6385446.254,15068772.840127,44431,1185786,110980,10343737,16410917,"coastal",32195,51.35121381,1.033153299,7.550558669,"england",16409969.840127,1189584.902581,117964.911082,46030.514715,16409969.840127,5162797.787619,1644792.650508,9602379.402,16409969.840127,31.4613484236547,10.0231302466262,58.5155213297192
"Wickersley and Bramley",1560389.484,18143.58049,2133228.685,1741106.446,0,11401.70797,200.1485078,122.9986055,0,43655.53568,0,0,0,2757.876462,0,0,0,0,0,608401.7023,5422366.454,11541774.6190153,35542,0,0,6744369,11577317,"inland",24655,53.42555673,-1.278990196,6.424438669,"england",11577316.6190153,0,0,38299.876462,11577316.6190153,5508125.5876478,38422.8750675,6030768.1563,11577316.6190153,47.5768761355366,0.331880662263239,52.0912432022002
"Widnes",1082186.08,0,2853632.916,1867286.684,4090462.446,20831.04168,0,0,0,0,3299.06184,0,0,37844.61633,0,12106.1372,0,1212471.794,610719.7858,6613761.29,11022505.11,29427106.96285,642137,24050,20695,22011271,30113990,"estuarine",59935,53.37151107,-2.733443577,4.723934741,"england",30113988.96285,1236521.794,20695,679981.61633,30113988.96285,9914399.16768,2563323.39517,17636266.4,30113988.96285,32.9229023093249,8.51206858823065,58.5650291024444
"Wigan",3054857.432,0,1519366.878,1995521.577,1708751.89,0,1701.272314,1424.969061,0,0,0,0,0,18561.4541,0,0,0,0,0,5656600.003,12766632.08,26723417.555475,620621,0,0,19199436,27344139,"inland",81580,53.54660433,-2.650604869,4.426957051,"england",27344038.555475,0,0,639182.4541,27344038.555475,8280199.049314,640607.423161,18423232.083,27344038.555475,30.2815512511632,2.34276813888098,67.3756806099558
"Wigston",291644.3051,2895.269485,630768.7144,1886492.052,5699.098342,0,0,0,0,0,0,0,0,21340.38196,0,0,0,0,0,1939521.753,7011168.538,11789530.112287,68762,0,0,8339033,11858292,"inland",34730,52.58513983,-1.114889155,6.289985182,"england",11858292.112287,0,0,90102.38196,11858292.112287,2817499.439327,90102.38196,8950690.291,11858292.112287,23.7597405481995,0.759825960659547,75.4804334911409
"Willenhall",1293110.24,6305.025949,244919.5932,1593678.414,18528.71322,0,0,0,0,26320.2211,0,0,0,50353.29355,0,0,0,0,0,4072497.879,8537100.005,15842813.385019,167183,0,0,10966241,16010045,"inland",49580,52.59155809,-2.042498177,3.005118892,"england",16009996.385019,0,0,217536.29355,16009996.385019,3182862.207469,217536.29355,12609597.884,16009996.385019,19.8804679959034,1.35875292110343,78.7607790829931
"Willerby and Anlaby",416537.6363,6603.605444,1792156.749,1705476.882,0,10648.61832,0,0,0,5756.079982,0,0,0,593.9902537,0,0,0,0,0,555944.7452,5842710.036,10336428.3424997,21379,0,0,6602931,10357807,"inland",19260,53.75211815,-0.44543795,9.030916119,"england",10357807.3424997,0,0,21972.9902537,10357807.3424997,3937179.571046,21972.9902537,6398654.7812,10357807.3424997,38.0117088574445,0.212139399074758,61.7761517434807
"Wilmslow",1536305.574,0,726499.2858,3396556.066,524282.8463,0,0,18519.95667,0,0,8802.150358,0,0,6850.80301,0,0,0,0,0,536393.3171,7753723.861,14507933.860238,143341,0,0,8524872,14651275,"inland",25725,53.32653183,-2.228343266,9.077445855,"england",14651274.860238,0,0,150191.80301,14651274.860238,6183643.7721,177513.910038,8290117.1781,14651274.860238,42.2054997335539,1.21159361032639,56.5829066561197
"Winchester",808283.3777,39256.72508,2411572.23,4303047.8,58872.28591,118334.8595,0,187283.3599,218502.2656,23167.41419,0,0,0,302157.8763,0,0,0,0,0,1450275.957,10487724.64,20408478.79118,335580,0,0,13553805,20744059,"inland",48480,51.06285527,-1.319326499,8.102564114,"england",20744058.79118,0,0,637737.8763,20744058.79118,7981036.95798,825021.2362,11938000.597,20744058.79118,38.4738446719665,3.97714470685353,57.54901062118
